ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_3x0, send_bit_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, send_packet_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, output_port_stalls, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, idle_time, port4, Accumulator, 7671481133, 0, 7671481133, 3511390552846308841, 1, 7671481133, 7671481133
rtr_3x0, width_adj_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, send_bit_count, port5, Accumulator, 7671481133, 0, 239896, 107018688, 591, 360, 1896
rtr_3x0, send_packet_count, port5, Accumulator, 7671481133, 0, 591, 591, 591, 1, 1
rtr_3x0, output_port_stalls, port5, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, idle_time, port5, Accumulator, 7671481133, 0, 7668649841, 361620386749771545, 592, 95203, 437084001
rtr_3x0, width_adj_count, port5, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, send_bit_count, port6, Accumulator, 7671481133, 0, 241552, 107932800, 594, 360, 1896
